Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,0.47102,0.55156,0.15091,0.74494,0.7243,0.02898,0.09034,0.00312,0.00797,0.7
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,0.46912,0.53357,0.14741,0.71053,0.70288,0.03406,0.08414,0.003,0.01204,0.65
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,0.45933,0.53387,0.15172,0.70531,0.69702,0.03523,0.08482,0.00296,0.01122,0.625
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,0.45595,0.53077,0.15099,0.70781,0.69916,0.03496,0.08457,0.00297,0.01087,0.6
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.45752,0.52687,0.14967,0.70455,0.69236,0.03614,0.08919,0.00304,0.01087,0.55
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,0.45402,0.51848,0.14637,0.70364,0.69011,0.03677,0.09005,0.00305,0.01102,0.55
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.45273,0.51374,0.14354,0.70308,0.6884,0.03736,0.09048,0.00306,0.01124,0.55
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.45217,0.50977,0.14001,0.70333,0.68795,0.03767,0.09081,0.00306,0.01156,0.575
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.45151,0.50791,0.13807,0.70265,0.68557,0.03837,0.09166,0.00306,0.01183,0.575
3,44,mse,MSE,1.0,0.0,50,0.47705,0.50371,0.1221,0.65718,0.66628,0.03856,0.08873,0.00206,0.0196,0.55
3,44,mse,MSE,1.0,0.0,100,0.62157,0.59979,0.1767,0.71966,0.70197,0.05643,0.09701,0.00247,0.00978,0.675
3,44,mse,MSE,1.0,0.0,300,0.45372,0.53064,0.12122,0.6696,0.66534,0.05241,0.09737,0.00206,0.01169,0.575
3,44,mse,MSE,1.0,0.0,500,0.45476,0.50888,0.13739,0.70314,0.68555,0.03851,0.09171,0.00305,0.01166,0.575
4,45,hsic,HSIC,0.0,1.0,50,0.76908,0.62788,0.177,1.02765,0.84371,0.18636,0.05224,0.00392,0.02049,0.675
4,45,hsic,HSIC,0.0,1.0,100,0.76418,0.67529,0.14652,1.04093,0.85426,0.13922,0.03092,0.00383,0.00886,0.675
4,45,hsic,HSIC,0.0,1.0,300,0.71784,0.63818,0.1241,1.40871,0.96383,0.04005,0.04009,0.00366,0.01774,0.625
4,45,hsic,HSIC,0.0,1.0,500,0.76723,0.62739,0.17667,1.16279,0.89019,0.08269,0.04422,0.00272,0.01355,0.625
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,0.76781,0.6274,0.17704,0.85827,0.75793,0.14987,0.07982,0.00244,0.01599,0.65
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.76452,0.6262,0.17687,0.82868,0.74246,0.1247,0.0863,0.00213,0.0154,0.625
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.75613,0.62329,0.17676,0.82071,0.74074,0.12997,0.08367,0.00222,0.01589,0.625
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.67655,0.59988,0.17644,0.83044,0.74607,0.1389,0.07997,0.00251,0.01612,0.675
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.64555,0.59633,0.17625,0.8493,0.75658,0.15587,0.07326,0.00279,0.01601,0.625
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.62035,0.59321,0.17614,0.80933,0.73881,0.12531,0.08184,0.00267,0.0172,0.575
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.61883,0.594,0.1761,0.86239,0.76595,0.17134,0.06437,0.00311,0.01727,0.625
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.59839,0.59283,0.1761,0.84913,0.75949,0.16372,0.06744,0.00307,0.01733,0.6
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.59804,0.59366,0.17612,0.87126,0.77128,0.18022,0.06006,0.00333,0.01789,0.675
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,0.44837,0.5409,0.14682,0.86999,0.7618,0.12884,0.07674,0.00354,0.01083,0.6
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.44872,0.53632,0.14521,0.85703,0.74947,0.14967,0.09297,0.00284,0.01469,0.6
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.44575,0.5285,0.14134,0.8499,0.74799,0.14152,0.09535,0.00281,0.01396,0.625
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.45865,0.54685,0.15178,0.84655,0.74656,0.13674,0.09738,0.00276,0.01399,0.6
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.44788,0.53617,0.15007,0.83551,0.73978,0.12669,0.10127,0.00277,0.0137,0.5
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.43525,0.52274,0.14373,0.83249,0.73656,0.12561,0.10407,0.00277,0.01366,0.525
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.44421,0.52876,0.14809,0.83731,0.73801,0.12925,0.10383,0.00274,0.01375,0.55
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.40637,0.48412,0.12701,0.84163,0.74008,0.13519,0.10393,0.00295,0.01458,0.6
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.40237,0.47957,0.12469,0.81511,0.72226,0.1098,0.11166,0.00273,0.01418,0.525
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.44019,0.53979,0.13251,0.79289,0.73867,0.03523,0.08341,0.00292,0.0089,0.6
