Dataset,Experiment,Seed,Loss,Conf,Alpha,Beta,N,Do,RF Acc,MMD,MAE x3
simpson-non-linear,8,49,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.675,0.04457,0.389
simpson-non-linear,9,50,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.725,0.04486,0.73434
simpson-non-linear,10,51,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.75,0.06602,0.88631
simpson-non-linear,1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.725,0.05305,0.40648
simpson-non-linear,2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.625,0.03652,0.57815
simpson-non-linear,3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.725,0.06346,0.82631
simpson-non-linear,4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.725,0.06241,0.80158
simpson-non-linear,5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.7,0.06266,0.84527
simpson-non-linear,6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.75,0.05746,0.44003
simpson-non-linear,7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.625,0.04869,0.60921
simpson-non-linear,8,49,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.725,0.05851,0.58689
simpson-non-linear,9,50,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.675,0.0612,0.95405
simpson-non-linear,10,51,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.75,0.07209,0.95813
simpson-symprod,1,42,mse,MSE,1.0,0.0,50,x2=0.0,0.9,0.09021,0.74954
simpson-symprod,2,43,mse,MSE,1.0,0.0,50,x2=0.0,0.8,0.08567,0.73082
simpson-symprod,3,44,mse,MSE,1.0,0.0,50,x2=0.0,0.75,0.04418,0.63214
simpson-symprod,4,45,mse,MSE,1.0,0.0,50,x2=0.0,0.8,0.09057,0.88305
simpson-symprod,5,46,mse,MSE,1.0,0.0,50,x2=0.0,0.75,0.06752,0.70244
simpson-symprod,6,47,mse,MSE,1.0,0.0,50,x2=0.0,0.75,0.07562,0.79088
simpson-symprod,7,48,mse,MSE,1.0,0.0,50,x2=0.0,0.7,0.08998,0.90076
simpson-symprod,8,49,mse,MSE,1.0,0.0,50,x2=0.0,0.825,0.10578,0.80434
simpson-symprod,9,50,mse,MSE,1.0,0.0,50,x2=0.0,0.675,0.04581,0.71576
simpson-symprod,10,51,mse,MSE,1.0,0.0,50,x2=0.0,0.7,0.06747,1.90184
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.825,0.05369,0.71845
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.75,0.08675,0.80072
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.65,0.03657,0.59431
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.825,0.09156,0.90598
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.75,0.06791,0.70459
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.725,0.04921,0.75531
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.75,0.08272,0.82143
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.85,0.10418,0.80426
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.675,0.04192,0.72558
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.725,0.07016,2.12436
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,x2=0.0,0.75,0.06494,0.83066
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,x2=0.0,0.75,0.08384,0.80274
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,x2=0.0,0.65,0.04549,0.64661
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,x2=0.0,0.8,0.09302,0.9325
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,x2=0.0,0.75,0.06857,0.70443
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,x2=0.0,0.725,0.05185,0.75424
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,x2=0.0,0.775,0.08341,0.83217
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,x2=0.0,0.775,0.10841,0.80431
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,x2=0.0,0.725,0.04382,0.67545
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,x2=0.0,0.725,0.07204,2.01859
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,x2=0.0,0.775,0.04279,0.70619
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,x2=0.0,0.75,0.07699,0.80738
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,x2=0.0,0.625,0.04551,0.64694
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,x2=0.0,0.8,0.08998,1.26836
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,x2=0.0,0.75,0.07127,0.71719
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,x2=0.0,0.825,0.08068,0.79113
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,x2=0.0,0.75,0.08133,0.82746
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,x2=0.0,0.825,0.10647,0.80488
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,x2=0.0,0.675,0.04346,0.67677
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,x2=0.0,0.625,0.06172,0.62452
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,x2=0.0,0.7,0.04554,0.71358
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,x2=0.0,0.8,0.08092,0.81296
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,x2=0.0,0.625,0.04443,0.64926
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,x2=0.0,0.8,0.09397,0.78741
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,x2=0.0,0.75,0.07106,0.71905
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,x2=0.0,0.8,0.08794,0.78335
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,x2=0.0,0.75,0.09035,0.88078
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,x2=0.0,0.85,0.10838,0.80493
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,x2=0.0,0.725,0.04251,0.67913
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,x2=0.0,0.7,0.06372,0.66651
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,x2=0.0,0.75,0.04853,0.7239
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,x2=0.0,0.825,0.08918,0.81412
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,x2=0.0,0.775,0.04943,0.67164
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,x2=0.0,0.825,0.09742,0.79848
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,x2=0.0,0.725,0.07164,0.71982
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,x2=0.0,0.775,0.08967,0.77562
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,x2=0.0,0.775,0.09129,0.88016
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,x2=0.0,0.85,0.10724,0.80478
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,x2=0.0,0.75,0.03991,0.68545
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,x2=0.0,0.85,0.08727,0.76621
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,x2=0.0,0.825,0.09248,0.78129
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,x2=0.0,0.75,0.08781,0.81718
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,x2=0.0,0.675,0.04246,0.65957
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,x2=0.0,0.85,0.10002,0.8029
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,x2=0.0,0.825,0.07401,0.72403
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,x2=0.0,0.8,0.09223,0.7872
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,x2=0.0,0.8,0.09064,0.8608
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,x2=0.0,0.85,0.10736,0.80454
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,x2=0.0,0.75,0.04857,0.68497
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,x2=0.0,0.825,0.0962,0.80147
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,x2=0.0,0.9,0.10857,0.78589
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,x2=0.0,0.725,0.08237,0.80785
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,x2=0.0,0.775,0.05342,0.66326
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,x2=0.0,0.8,0.10268,0.80196
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,x2=0.0,0.825,0.07479,0.71573
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,x2=0.0,0.825,0.09295,0.79151
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,x2=0.0,0.85,0.09219,0.85418
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,x2=0.0,0.85,0.10714,0.80465
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,x2=0.0,0.725,0.06033,1.10866
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,x2=0.0,0.75,0.10091,0.82025
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,x2=0.0,0.9,0.11026,0.7793
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,x2=0.0,0.825,0.09532,0.79876
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,x2=0.0,0.75,0.04683,0.64902
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,x2=0.0,0.8,0.1018,0.79845
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,x2=0.0,0.8,0.07866,0.7251
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,x2=0.0,0.875,0.10648,1.16684
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,x2=0.0,0.825,0.09525,0.84391
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,x2=0.0,0.85,0.1051,0.80437
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,x2=0.0,0.7,0.06275,1.02129
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,x2=0.0,0.7,0.10081,0.8296
simpson-symprod,1,42,mse,MSE,1.0,0.0,100,x2=0.0,0.875,0.10111,0.80589
simpson-symprod,2,43,mse,MSE,1.0,0.0,100,x2=0.0,0.75,0.0565,0.65426
simpson-symprod,3,44,mse,MSE,1.0,0.0,100,x2=0.0,0.725,0.08905,0.75452
simpson-symprod,4,45,mse,MSE,1.0,0.0,100,x2=0.0,0.675,0.05185,0.81074
simpson-symprod,5,46,mse,MSE,1.0,0.0,100,x2=0.0,0.65,0.05377,0.64113
simpson-symprod,6,47,mse,MSE,1.0,0.0,100,x2=0.0,0.825,0.06976,0.62909
simpson-symprod,7,48,mse,MSE,1.0,0.0,100,x2=0.0,0.775,0.08688,0.73248
simpson-symprod,8,49,mse,MSE,1.0,0.0,100,x2=0.0,0.75,0.06313,0.72969
simpson-symprod,9,50,mse,MSE,1.0,0.0,100,x2=0.0,0.7,0.04298,1.10732
simpson-symprod,10,51,mse,MSE,1.0,0.0,100,x2=0.0,0.85,0.07,0.71128
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,x2=0.0,0.875,0.1013,0.80602
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,x2=0.0,0.7,0.05569,0.65484
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,x2=0.0,0.7,0.08638,0.75385
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,x2=0.0,0.675,0.05078,0.81467
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,x2=0.0,0.75,0.05241,0.63271
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,x2=0.0,0.85,0.06883,0.61191
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,x2=0.0,0.775,0.0867,0.73724
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,x2=0.0,0.775,0.06331,0.72115
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,x2=0.0,0.7,0.0453,0.78203
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,x2=0.0,0.825,0.07004,0.71806
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,x2=0.0,0.85,0.10139,0.80602
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,x2=0.0,0.75,0.0558,0.65648
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,x2=0.0,0.75,0.08621,0.75491
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,x2=0.0,0.675,0.05024,0.81897
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,x2=0.0,0.725,0.05162,0.63275
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,x2=0.0,0.85,0.07379,0.64658
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,x2=0.0,0.75,0.08486,0.74276
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,x2=0.0,0.75,0.06416,0.70398
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,x2=0.0,0.7,0.05463,0.72536
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,x2=0.0,0.85,0.0706,0.7233
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,x2=0.0,0.825,0.10143,0.80608
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,x2=0.0,0.7,0.05752,0.66017
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,x2=0.0,0.775,0.08216,0.75351
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,x2=0.0,0.775,0.05432,0.74372
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,x2=0.0,0.725,0.05403,0.64553
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,x2=0.0,0.875,0.07496,0.65353
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,x2=0.0,0.75,0.08823,0.74993
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,x2=0.0,0.775,0.06343,0.69909
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,x2=0.0,0.675,0.05713,0.7392
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,x2=0.0,0.825,0.07195,0.72996
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,x2=0.0,0.825,0.10033,0.80608
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,x2=0.0,0.725,0.05725,0.6576
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,x2=0.0,0.75,0.08121,0.75529
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,x2=0.0,0.675,0.04899,0.81445
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,x2=0.0,0.775,0.05522,0.69574
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,x2=0.0,0.8,0.07426,0.65994
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,x2=0.0,0.725,0.0879,0.76
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,x2=0.0,0.8,0.06283,0.69526
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,x2=0.0,0.725,0.03661,0.63476
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,x2=0.0,0.9,0.07392,0.74335
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,x2=0.0,0.825,0.09622,0.80614
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,x2=0.0,0.75,0.05697,0.65876
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,x2=0.0,0.8,0.08087,0.75691
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,x2=0.0,0.65,0.0511,0.96795
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,x2=0.0,0.725,0.05859,0.67097
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,x2=0.0,0.8,0.07579,0.67097
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,x2=0.0,0.75,0.08758,0.75997
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,x2=0.0,0.75,0.06176,0.69602
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,x2=0.0,0.625,0.03595,0.63281
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,x2=0.0,0.8,0.09697,0.76649
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.775,0.09661,0.80614
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.775,0.05737,0.66464
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.75,0.08189,0.75659
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.775,0.05034,0.94752
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.75,0.06031,0.67429
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.775,0.06713,0.65643
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.8,0.08423,0.76474
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.75,0.0581,0.70175
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.825,0.10341,3.89717
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.8,0.10136,0.78552
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.775,0.09807,0.80682
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.65,0.04925,0.64954
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.775,0.08122,0.75748
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.8,0.05538,0.72366
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.75,0.06326,0.67681
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.8,0.06692,0.64791
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.75,0.08684,0.76911
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.75,0.0551,0.70479
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.7,0.05035,0.61568
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.825,0.10609,0.80535
simpson-symprod,1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.825,0.09519,0.8068
simpson-symprod,2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.75,0.0555,0.67338
simpson-symprod,3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.725,0.07935,0.76162
simpson-symprod,4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.725,0.04914,0.72459
simpson-symprod,5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.8,0.06372,0.66539
simpson-symprod,6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.775,0.08062,0.69132
simpson-symprod,7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.825,0.08852,0.78369
simpson-symprod,8,49,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.775,0.05646,0.70872
simpson-symprod,9,50,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.775,0.05279,0.61843
simpson-symprod,10,51,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.825,0.10543,0.80535
triangle-linear,1,42,mse,MSE,1.0,0.0,50,x2=0.0,0.65,0.07113,2.77896
triangle-linear,2,43,mse,MSE,1.0,0.0,50,x2=0.0,0.725,0.04023,0.36125
triangle-linear,3,44,mse,MSE,1.0,0.0,50,x2=0.0,0.675,0.06889,0.54028
triangle-linear,4,45,mse,MSE,1.0,0.0,50,x2=0.0,0.6,0.05257,0.57791
triangle-linear,5,46,mse,MSE,1.0,0.0,50,x2=0.0,0.6,0.0449,0.53366
triangle-linear,6,47,mse,MSE,1.0,0.0,50,x2=0.0,0.75,0.0518,0.80793
triangle-linear,7,48,mse,MSE,1.0,0.0,50,x2=0.0,0.725,0.07148,0.64704
triangle-linear,8,49,mse,MSE,1.0,0.0,50,x2=0.0,0.675,0.06347,2.1743
triangle-linear,9,50,mse,MSE,1.0,0.0,50,x2=0.0,0.625,0.04453,0.53673
triangle-linear,10,51,mse,MSE,1.0,0.0,50,x2=0.0,0.775,0.05593,0.64803
triangle-linear,1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.65,0.0691,2.91452
triangle-linear,2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.625,0.04346,0.3769
triangle-linear,3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.625,0.07176,0.54419
triangle-linear,4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.6,0.05257,0.58524
