Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.01712,0.76385,0.01236,0.97648,0.79403,0.01678,0.03532,0.00115,0.02455,0.66
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,0.98906,0.75755,0.01304,0.89718,0.74891,0.01115,0.02736,0.00104,0.02636,0.67
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,0.96685,0.75422,0.01363,0.89828,0.7465,0.01163,0.02809,0.00102,0.02755,0.68
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.95724,0.75146,0.01304,0.90175,0.74244,0.01283,0.02935,0.00101,0.02884,0.65
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,0.95468,0.75189,0.01433,0.89989,0.74035,0.01254,0.02984,0.001,0.02898,0.72
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.94386,0.74645,0.01915,0.90201,0.73594,0.01234,0.03033,0.00101,0.03125,0.71
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.9525,0.74905,0.02341,0.90301,0.73875,0.01468,0.03244,0.00102,0.02957,0.69
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.95166,0.74895,0.02651,0.902,0.73729,0.01816,0.03562,0.00106,0.03064,0.7
3,44,mse,MSE,1.0,0.0,100,1.46772,0.87226,0.15589,2.93036,1.26809,0.15836,0.3417,0.00549,0.05634,0.5
3,44,mse,MSE,1.0,0.0,300,1.40115,0.90878,0.03816,1.39929,0.90977,0.04115,0.1326,0.00292,0.0592,0.66667
3,44,mse,MSE,1.0,0.0,500,0.93762,0.74375,0.02164,0.90149,0.726,0.01548,0.03565,0.00137,0.03518,0.67
4,45,hsic,HSIC,0.0,1.0,100,4.59929,1.55835,0.55114,12.06084,2.31016,0.34725,0.68197,0.00538,0.10738,0.6
4,45,hsic,HSIC,0.0,1.0,300,0.98193,0.63132,0.01649,32.20275,1.91572,0.14809,0.17303,0.0024,0.12115,0.66667
4,45,hsic,HSIC,0.0,1.0,500,1.56312,0.77825,0.01652,17.79046,1.98512,0.1668,0.39027,0.00351,0.13847,0.85
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.46095,0.94505,0.20514,1.48454,0.99059,0.11413,0.04945,0.00349,0.08071,0.55
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.37378,0.88963,0.21947,1.49637,0.97264,0.13469,0.07589,0.00386,0.10199,0.55
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.18887,0.77122,0.14293,2.32772,1.09264,0.13136,0.16307,0.00252,0.10761,0.7
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.24745,0.80195,0.14358,2.32173,1.08478,0.12035,0.15803,0.00314,0.12028,0.7
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,1.22417,0.8027,0.13984,2.31663,1.07612,0.12085,0.1544,0.00305,0.11913,0.65
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.37831,0.8583,0.13511,2.05425,1.01261,0.11824,0.11473,0.00262,0.09845,0.65
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.57377,0.93072,0.18036,1.78467,0.93955,0.10971,0.06559,0.0015,0.08915,0.65
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.48732,0.88323,0.16399,2.09774,1.01944,0.11483,0.12134,0.00133,0.10805,0.65
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.44912,0.8703,0.17,4.91212,1.61076,0.24148,0.50393,0.00518,0.10283,0.7
