Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.0742,0.83552,0.02225,1.44361,0.91023,0.03661,0.05214,0.00118,0.00924,0.51667
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.23613,0.84515,0.04667,1.63176,1.02627,0.05336,0.05281,0.00133,0.00595,0.57
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.19253,0.82959,0.03544,1.16772,0.85772,0.02796,0.044,0.00049,0.00408,0.52
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.18471,0.8278,0.03296,1.09033,0.82971,0.02373,0.04147,0.00051,0.00374,0.51
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.17606,0.82704,0.03013,1.06794,0.8231,0.02203,0.0406,0.00055,0.0036,0.54
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.17605,0.82701,0.02875,1.05964,0.82553,0.01865,0.04081,0.00071,0.00354,0.55
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.17638,0.82857,0.02888,1.11752,0.83909,0.03047,0.04913,0.00066,0.00416,0.63
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.89356,1.02738,0.20105,1.1084,0.83566,0.02856,0.0487,0.00089,0.01183,0.61
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.89066,1.02743,0.20279,1.11142,0.8376,0.03024,0.05103,0.00092,0.01209,0.59
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,2.09806,1.07156,0.22918,1.00169,0.77737,0.00637,0.00975,0.00093,0.01058,0.56
3,44,mse,MSE,1.0,0.0,100,1.20602,0.91707,0.06794,2.60781,1.19564,0.09108,0.09599,0.00327,0.08943,0.6
3,44,mse,MSE,1.0,0.0,300,1.10673,0.83592,0.02293,1.32873,0.89665,0.03664,0.04894,0.00124,0.00799,0.53333
3,44,mse,MSE,1.0,0.0,500,2.33977,1.12019,0.2478,1.00865,0.77977,0.00676,0.00961,0.00095,0.01231,0.62
4,45,hsic,HSIC,0.0,1.0,100,1.64985,0.92547,0.05492,4.03186,1.4063,0.10905,0.32233,0.00771,0.05989,0.6
4,45,hsic,HSIC,0.0,1.0,300,1.83918,1.03043,0.02227,5.50018,1.55085,0.17029,0.32847,0.00491,0.03829,0.63333
4,45,hsic,HSIC,0.0,1.0,500,2.3972,1.28347,0.01798,4.6335,1.53159,0.16866,0.25413,0.00421,0.05276,0.69
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.49991,0.99623,0.04159,2.05767,1.05592,0.11244,0.14302,0.00443,0.05103,0.5
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.7068,1.03742,0.04726,2.23292,1.08026,0.12763,0.15345,0.00482,0.05505,0.5
