Experiment,Seed,Loss,Conf,Alpha,Beta,N,Y_do,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
2,43,hsic,HSIC,0.0,1.0,500,1.0,1.25725,0.88662,0.08323,0.94891,0.75176,0.10602,,0.0,0.04714,0.625
2,43,hsic,HSIC,0.0,1.0,500,0.0,1.25725,0.88662,0.08323,1.77101,1.07398,0.04333,,0.00162,0.01799,0.675
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,1.0,0.76683,0.62186,0.14178,0.45991,0.55626,0.15022,,0.01166,0.02118,0.725
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,1.0,1.0203,0.70093,0.178,0.42292,0.51379,0.0949,,0.00843,0.01978,0.675
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,1.0,1.02048,0.69646,0.16886,0.40318,0.49456,0.05277,,0.00683,0.01794,0.625
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,1.0,0.98896,0.69627,0.17321,0.43095,0.53677,0.14783,,0.01187,0.026,0.625
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,1.0,1.01561,0.70665,0.17528,0.41244,0.52656,0.13152,,0.01081,0.02465,0.675
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,1.0,1.00312,0.70241,0.18007,0.40373,0.51513,0.09949,,0.0087,0.02276,0.675
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,1.0,1.0245,0.70106,0.17149,0.40904,0.52139,0.11114,,0.00855,0.02409,0.625
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,1.0,1.01728,0.70011,0.17717,0.40563,0.52269,0.10955,,0.00842,0.02414,0.65
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,1.0,1.02042,0.69981,0.17934,0.40521,0.52396,0.10866,,0.00769,0.02376,0.7
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,0.0,0.76683,0.62186,0.14178,1.30834,0.9413,0.10122,,0.01016,0.05057,0.625
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.0,1.0203,0.70093,0.178,1.23102,0.91302,0.09117,,0.00889,0.0497,0.625
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.0,1.02048,0.69646,0.16886,1.18409,0.88248,0.05902,,0.00717,0.04593,0.725
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.0,0.98896,0.69627,0.17321,1.30735,0.94224,0.12135,,0.01,0.0546,0.75
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.0,1.01561,0.70665,0.17528,1.25672,0.92481,0.10605,,0.00908,0.05478,0.725
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.0,1.00312,0.70241,0.18007,1.20196,0.89906,0.08278,,0.00783,0.05193,0.65
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.0,1.0245,0.70106,0.17149,1.20046,0.89609,0.08037,,0.00737,0.05125,0.725
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.0,1.01728,0.70011,0.17717,1.17992,0.88874,0.06872,,0.00696,0.04987,0.625
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.0,1.02042,0.69981,0.17934,1.18759,0.8857,0.05942,,0.00629,0.04875,0.675
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.0,1.49281,0.74661,0.16832,0.57585,0.6088,0.16713,,0.01038,0.022,0.7
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.0,0.96226,0.67201,0.1672,0.65438,0.62968,0.13252,,0.00587,0.02191,0.775
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.0,0.92962,0.66842,0.16487,0.57949,0.59111,0.09668,,0.00538,0.02239,0.775
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.0,0.92425,0.67158,0.16621,0.57463,0.58814,0.07891,,0.00512,0.0261,0.675
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,1.0,0.93135,0.67471,0.17129,0.46911,0.54876,0.10599,,0.00816,0.02298,0.75
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.0,0.92393,0.66961,0.1667,0.44764,0.54004,0.10834,,0.00866,0.02295,0.775
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.0,0.91243,0.66266,0.15994,0.43469,0.53384,0.10567,,0.00873,0.02297,0.8
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.0,0.90406,0.6594,0.15657,0.42445,0.52829,0.10195,,0.00873,0.02298,0.8
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.0,0.90016,0.65798,0.15609,0.4155,0.52335,0.09808,,0.00874,0.02287,0.75
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,0.0,1.49281,0.74661,0.16832,1.45701,0.98227,0.10215,,0.00951,0.06178,0.675
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.0,0.96226,0.67201,0.1672,1.47862,0.98321,0.09558,,0.00829,0.06282,0.75
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.0,0.92962,0.66842,0.16487,1.37355,0.95358,0.08555,,0.00829,0.06399,0.825
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.0,0.92425,0.67158,0.16621,1.29963,0.92894,0.07084,,0.00783,0.06208,0.775
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.0,0.93135,0.67471,0.17129,1.259,0.91957,0.07685,,0.00844,0.06351,0.775
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.0,0.92393,0.66961,0.1667,1.24931,0.91503,0.07658,,0.0085,0.06346,0.75
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.0,0.91243,0.66266,0.15994,1.23922,0.91154,0.07493,,0.00846,0.06314,0.75
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.0,0.90406,0.6594,0.15657,1.22669,0.90788,0.07304,,0.00843,0.06284,0.725
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.0,0.90016,0.65798,0.15609,1.21345,0.90461,0.07191,,0.00843,0.06255,0.725
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.0,0.81962,0.65987,0.1312,0.54132,0.59463,0.20252,,0.01492,0.02585,0.6
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.0,0.78346,0.6306,0.13968,0.50862,0.57754,0.18742,,0.01397,0.02412,0.675
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.0,0.73558,0.60762,0.12988,0.4833,0.5649,0.18007,,0.01356,0.02337,0.625
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.0,0.73697,0.6061,0.13039,0.47814,0.56116,0.14415,,0.01115,0.02024,0.725
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.0,0.7224,0.59644,0.12835,0.44144,0.543,0.12755,,0.01053,0.01958,0.675
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.0,0.72658,0.59573,0.12963,0.40563,0.52177,0.10317,,0.00944,0.01796,0.625
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.0,0.73808,0.59911,0.13242,0.38832,0.5119,0.09479,,0.00911,0.0175,0.65
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.0,0.72896,0.59427,0.12931,0.37917,0.50657,0.09095,,0.00896,0.01735,0.625
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.0,0.73757,0.59521,0.13211,0.37963,0.50619,0.09419,,0.00905,0.01755,0.675
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.0,0.81962,0.65987,0.1312,1.46886,0.99579,0.16037,,0.0123,0.05661,0.75
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.0,0.78346,0.6306,0.13968,1.42288,0.97906,0.14833,,0.01159,0.05549,0.725
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.0,0.73558,0.60762,0.12988,1.39051,0.96796,0.14085,,0.01116,0.05484,0.725
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.0,0.73697,0.6061,0.13039,1.35022,0.94547,0.0867,,0.00911,0.04545,0.675
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.0,0.7224,0.59644,0.12835,1.29411,0.92732,0.07819,,0.00879,0.04583,0.725
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.0,0.72658,0.59573,0.12963,1.24186,0.90954,0.07415,,0.00863,0.04662,0.725
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.0,0.73808,0.59911,0.13242,1.22067,0.90292,0.07365,,0.00862,0.04715,0.675
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.0,0.72896,0.59427,0.12931,1.20816,0.90134,0.07424,,0.00864,0.04769,0.75
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.0,0.73757,0.59521,0.13211,1.20928,0.90433,0.08034,,0.00884,0.04876,0.75
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.0,0.76154,0.68885,0.06614,0.62755,0.62903,0.17306,,0.00953,0.02329,0.675
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.0,0.68192,0.58809,0.12541,0.5033,0.57582,0.14246,,0.00931,0.02298,0.675
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.0,0.67289,0.57969,0.12422,0.44351,0.53892,0.11354,,0.00892,0.02175,0.7
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.0,0.67752,0.58297,0.12761,0.40969,0.52224,0.09522,,0.00857,0.02065,0.75
