Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,2.18015,0.87372,0.37773,3.13364,1.1272,0.40267,0.20552,0.00563,0.04212,0.7
5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,2.18008,0.87364,0.37777,3.09038,1.12316,0.40366,0.20578,0.00561,0.04209,0.7
5,46,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.28898,0.38615,0.13672,0.9956,0.73376,0.02543,0.02649,0.00091,0.05884,0.65
5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.33574,0.37781,0.13841,1.03053,0.73738,0.12869,0.05036,0.00179,0.0309,0.61667
5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.31012,0.37707,0.18167,0.92189,0.7169,0.02552,0.02811,0.00084,0.03937,0.63333
5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.30728,0.37048,0.18951,0.91902,0.71588,0.02543,0.02865,0.00097,0.03772,0.65
5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.26224,0.3542,0.15458,0.91911,0.71458,0.02566,0.02931,0.00118,0.04199,0.61667
5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.26792,0.35838,0.16794,1.01307,0.73574,0.05558,0.03947,0.00308,0.02379,0.65
5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.27156,0.36258,0.17703,0.98762,0.72876,0.05889,0.04261,0.00301,0.02526,0.65
5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.27634,0.36857,0.19025,0.88065,0.69474,0.03689,0.04128,0.00124,0.03768,0.58333
5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.28144,0.37578,0.20628,1.06551,0.76907,0.12958,0.05927,0.0026,0.02743,0.56667
5,46,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,0.9321,0.57469,0.15051,1.15759,0.71419,0.04881,0.03369,0.00184,0.01417,0.75
5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,0.91264,0.5711,0.15569,1.43914,0.72257,0.02384,0.02969,0.00199,0.01317,0.72
