Dataset,Experiment,Seed,Loss,Conf,Alpha,Beta,N,RF Acc,MMD,MAE x3
fork-linear,7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.725,0.02146,0.34399
fork-linear,8,49,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.775,0.02682,0.98674
fork-linear,9,50,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.675,0.02811,0.44146
fork-linear,10,51,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.625,0.03214,0.63003
fork-linear,1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.575,0.03707,0.74494
fork-linear,2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.65,0.01678,0.34935
fork-linear,3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.55,0.0092,0.32911
fork-linear,4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.6,0.0388,0.64736
fork-linear,5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.575,0.01161,0.3016
fork-linear,6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.65,0.03756,0.59991
fork-linear,7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.75,0.02291,0.98558
fork-linear,8,49,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.75,0.02567,0.99797
fork-linear,9,50,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.6,0.02271,0.5164
fork-linear,10,51,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.625,0.01543,0.8179
fork-linear,1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.625,0.0325,5.02849
fork-linear,2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.675,0.02603,0.40527
fork-linear,3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.525,0.01001,0.33182
fork-linear,4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.8,0.04139,0.67334
fork-linear,5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.55,0.01317,0.29791
fork-linear,6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.75,0.02954,0.36934
fork-linear,7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.775,0.02308,1.62089
fork-linear,8,49,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.55,0.01335,0.43397
fork-linear,9,50,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.65,0.03619,0.67977
fork-linear,10,51,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.725,0.01596,1.57499
fork-linear,1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.675,0.03765,0.70292
fork-linear,2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.65,0.02598,0.41466
fork-linear,3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.6,0.00938,0.30645
fork-linear,4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.725,0.04191,0.65644
fork-linear,5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.525,0.01242,0.32424
fork-linear,6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.7,0.0254,3.51961
fork-linear,7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.75,0.02316,0.56507
fork-linear,8,49,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.6,0.01389,0.41519
fork-linear,9,50,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.7,0.03608,0.67386
fork-linear,10,51,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.725,0.02756,1.151
fork-linear,1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.7,0.03801,0.70905
fork-linear,2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.625,0.02472,0.40805
fork-linear,3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.65,0.01095,0.37865
fork-linear,4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.775,0.04058,0.67892
fork-linear,5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.55,0.01223,0.41019
fork-linear,6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.7,0.02334,0.47538
fork-linear,7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.725,0.02402,0.4987
fork-linear,8,49,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.575,0.01808,0.42338
fork-linear,9,50,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.75,0.03613,0.69538
fork-linear,10,51,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.7,0.02782,1.34863
fork-linear,1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.575,0.02957,7.54838
fork-linear,2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.8,0.02785,0.38266
fork-linear,3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.575,0.01043,0.58217
fork-linear,4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.7,0.04171,0.68211
fork-linear,5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.55,0.01421,0.31936
fork-linear,6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.65,0.01819,0.35156
fork-linear,7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.775,0.0263,0.37907
fork-linear,8,49,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.6,0.01749,0.40974
fork-linear,9,50,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.675,0.03688,0.699
fork-linear,10,51,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.675,0.01428,2.2388
fork-linear,1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.65,0.03251,0.90484
fork-linear,2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.625,0.02757,0.45104
fork-linear,3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.575,0.01067,3.75182
fork-linear,4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.75,0.04295,0.71439
fork-linear,5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.525,0.01418,0.31591
fork-linear,6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.675,0.03271,1.13641
fork-linear,7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.725,0.02523,0.39023
fork-linear,8,49,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.65,0.01176,0.38891
fork-linear,9,50,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.7,0.03724,0.72626
fork-linear,10,51,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.65,0.01698,3.64212
fork-linear,1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.625,0.03052,1.23679
fork-linear,2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.675,0.02363,0.40392
fork-linear,3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.575,0.02107,16.75277
fork-linear,4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.825,0.0411,0.71893
fork-linear,5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.575,0.01311,0.35962
fork-linear,6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.575,0.0139,7.19172
fork-linear,7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.8,0.02532,0.49139
fork-linear,8,49,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.6,0.02103,1.06243
fork-linear,9,50,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.575,0.01973,0.42094
fork-linear,10,51,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.625,0.01482,1.72497
fork-linear,1,42,mse,MSE,1.0,0.0,100,0.525,0.01347,0.26036
fork-linear,2,43,mse,MSE,1.0,0.0,100,0.525,0.01653,0.29963
fork-linear,3,44,mse,MSE,1.0,0.0,100,0.525,0.01268,0.31661
fork-linear,4,45,mse,MSE,1.0,0.0,100,0.525,0.01427,0.2653
fork-linear,5,46,mse,MSE,1.0,0.0,100,0.525,0.01236,0.29403
fork-linear,6,47,mse,MSE,1.0,0.0,100,0.6,0.01178,0.2984
fork-linear,7,48,mse,MSE,1.0,0.0,100,0.625,0.01353,0.2723
fork-linear,8,49,mse,MSE,1.0,0.0,100,0.6,0.02045,0.33337
fork-linear,9,50,mse,MSE,1.0,0.0,100,0.675,0.02723,0.58333
fork-linear,10,51,mse,MSE,1.0,0.0,100,0.575,0.01471,0.30005
fork-linear,1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.6,0.01284,0.29289
fork-linear,2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.5,0.01527,0.30378
fork-linear,3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.5,0.01111,0.31254
fork-linear,4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.55,0.01269,0.26666
fork-linear,5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.55,0.01067,0.29768
fork-linear,6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.5,0.00993,0.28162
fork-linear,7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.6,0.01215,0.27025
fork-linear,8,49,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.55,0.01815,0.33563
fork-linear,9,50,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.575,0.01186,0.26445
fork-linear,10,51,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.525,0.01327,0.29543
fork-linear,1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.6,0.01279,0.31853
fork-linear,2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.525,0.01468,0.35631
fork-linear,3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.55,0.00999,0.2904
fork-linear,4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.5,0.0121,0.30484
fork-linear,5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.525,0.00986,0.29865
fork-linear,6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.525,0.00948,0.29298
fork-linear,7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.625,0.01179,0.27012
fork-linear,8,49,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.575,0.01829,0.3543
fork-linear,9,50,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.675,0.02701,0.575
fork-linear,10,51,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.5,0.01277,0.36252
fork-linear,1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.6,0.01232,0.27692
fork-linear,2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.5,0.01412,0.35481
fork-linear,3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.575,0.00947,0.2795
fork-linear,4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.525,0.01167,0.30561
fork-linear,5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.525,0.0094,0.31172
fork-linear,6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.575,0.00908,0.30787
fork-linear,7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.55,0.01114,0.26943
fork-linear,8,49,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.6,0.01747,0.34762
fork-linear,9,50,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.625,0.02519,0.5498
fork-linear,10,51,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.525,0.01184,0.29863
fork-linear,1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.575,0.01309,0.28862
fork-linear,2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.525,0.01402,0.35278
fork-linear,3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.575,0.00913,0.30026
fork-linear,4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.5,0.01108,0.31802
fork-linear,5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.55,0.00934,0.31232
fork-linear,6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.575,0.00882,0.31037
fork-linear,7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.6,0.01093,0.27279
fork-linear,8,49,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.6,0.01627,0.31941
fork-linear,9,50,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.625,0.01328,0.30987
fork-linear,10,51,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.575,0.01145,0.30738
fork-linear,1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.65,0.01234,0.37453
fork-linear,2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.575,0.01359,0.36406
fork-linear,3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.575,0.00861,0.28293
fork-linear,4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.525,0.01124,0.29679
fork-linear,5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.6,0.00917,0.31202
fork-linear,6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.55,0.00853,0.30535
fork-linear,7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.575,0.01003,0.25904
fork-linear,8,49,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.6,0.01554,0.32058
fork-linear,9,50,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.625,0.00968,0.28181
fork-linear,10,51,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.6,0.01091,0.30341
fork-linear,1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.55,0.01225,0.36935
fork-linear,2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.675,0.01381,0.38085
fork-linear,3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.55,0.00833,0.25852
fork-linear,4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.5,0.01147,0.29956
fork-linear,5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.55,0.00885,0.32346
fork-linear,6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.5,0.00902,0.36551
fork-linear,7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.55,0.01021,0.26459
fork-linear,8,49,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.6,0.01249,0.32353
fork-linear,9,50,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.725,0.02695,0.58825
fork-linear,10,51,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.65,0.01098,0.35929
fork-linear,1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.525,0.01049,0.33386
fork-linear,2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.6,0.01356,0.32284
fork-linear,3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.625,0.01029,0.28428
fork-linear,4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.675,0.01112,0.35554
fork-linear,5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.525,0.00833,0.3623
fork-linear,6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.525,0.00819,0.24593
fork-linear,7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.55,0.0109,0.35209
fork-linear,8,49,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.55,0.01256,0.30116
fork-linear,9,50,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.6,0.00867,0.28743
fork-linear,10,51,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.65,0.01102,0.31049
fork-linear,1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.525,0.01042,0.42497
fork-linear,2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.525,0.01356,0.3228
fork-linear,3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.675,0.03612,0.7497
fork-linear,4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.625,0.01108,0.28447
fork-linear,5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.525,0.00998,0.41269
fork-linear,6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.55,0.00805,0.2395
fork-linear,7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.525,0.01052,0.28222
fork-linear,8,49,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.625,0.01174,0.28589
fork-linear,9,50,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.5,0.01039,0.31104
fork-linear,10,51,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.625,0.01102,0.32714
fork-non-linear,1,42,mse,MSE,1.0,0.0,50,0.7,0.02625,0.59656
fork-non-linear,2,43,mse,MSE,1.0,0.0,50,0.7,0.02283,1.39949
fork-non-linear,3,44,mse,MSE,1.0,0.0,50,0.575,0.02181,0.80175
fork-non-linear,4,45,mse,MSE,1.0,0.0,50,0.675,0.02529,0.93782
fork-non-linear,5,46,mse,MSE,1.0,0.0,50,0.6,0.02492,0.4605
fork-non-linear,6,47,mse,MSE,1.0,0.0,50,0.6,0.01732,0.52852
fork-non-linear,7,48,mse,MSE,1.0,0.0,50,0.675,0.02058,3.75868
fork-non-linear,8,49,mse,MSE,1.0,0.0,50,0.725,0.02458,10.6694
fork-non-linear,9,50,mse,MSE,1.0,0.0,50,0.7,0.02968,0.51358
fork-non-linear,10,51,mse,MSE,1.0,0.0,50,0.725,0.03089,0.77463
fork-non-linear,1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.725,0.02635,0.56893
fork-non-linear,2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.675,0.02222,0.97124
fork-non-linear,3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.525,0.02064,0.8347
fork-non-linear,4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.675,0.02303,0.74381
fork-non-linear,5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.65,0.02154,0.43447
fork-non-linear,6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.575,0.01699,0.52833
fork-non-linear,7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.75,0.01992,3.63287
fork-non-linear,8,49,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.775,0.02763,10.05476
fork-non-linear,9,50,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.725,0.02912,0.48638
fork-non-linear,10,51,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.65,0.03181,0.7751
fork-non-linear,1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.725,0.03347,0.57
fork-non-linear,2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.575,0.02028,1.865
fork-non-linear,3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.675,0.02016,0.65913
fork-non-linear,4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.75,0.02451,0.95723
fork-non-linear,5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.675,0.02045,0.38283
fork-non-linear,6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.55,0.01733,0.51737
fork-non-linear,7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.625,0.01992,1.09768
fork-non-linear,8,49,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.775,0.02925,9.43535
fork-non-linear,9,50,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.75,0.02502,0.42218
fork-non-linear,10,51,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.675,0.03186,0.7751
fork-non-linear,1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.7,0.03282,0.61417
fork-non-linear,2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.65,0.02275,1.37336
fork-non-linear,3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.65,0.01874,0.61799
fork-non-linear,4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.65,0.02389,0.7287
fork-non-linear,5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.6,0.0182,0.38483
fork-non-linear,6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.575,0.01806,0.50394
fork-non-linear,7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.725,0.01991,1.99712
fork-non-linear,8,49,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.775,0.0277,7.52668
fork-non-linear,9,50,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.625,0.02108,0.41897
fork-non-linear,10,51,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.675,0.0317,0.77606
fork-non-linear,1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.7,0.03159,0.60778
fork-non-linear,2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.75,0.02775,0.79177
fork-non-linear,3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.55,0.01855,0.45604
fork-non-linear,4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.675,0.02331,0.68748
fork-non-linear,5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.625,0.0181,0.4006
fork-non-linear,6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.575,0.01531,0.40715
fork-non-linear,7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.675,0.01975,1.11403
fork-non-linear,8,49,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.75,0.02722,4.92035
fork-non-linear,9,50,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.7,0.02301,0.4556
fork-non-linear,10,51,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.65,0.03493,0.77577
fork-non-linear,1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.65,0.02668,0.79624
fork-non-linear,2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.725,0.02669,0.7917
fork-non-linear,3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.575,0.01486,0.49602
fork-non-linear,4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.675,0.02888,0.5869
fork-non-linear,5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.6,0.01744,0.40528
fork-non-linear,6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.575,0.01423,0.48195
fork-non-linear,7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.7,0.02016,1.01846
fork-non-linear,8,49,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.8,0.02704,3.12153
fork-non-linear,9,50,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.575,0.01742,0.48518
fork-non-linear,10,51,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.7,0.02625,0.77635
fork-non-linear,1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.65,0.02737,0.66803
fork-non-linear,2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.75,0.02645,0.79239
fork-non-linear,3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.725,0.02372,0.68633
fork-non-linear,4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.75,0.03657,0.80215
fork-non-linear,5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.75,0.0298,0.78896
fork-non-linear,6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.65,0.01506,0.51005
fork-non-linear,7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.675,0.02398,0.79566
fork-non-linear,8,49,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.825,0.02726,1.7117
fork-non-linear,9,50,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.725,0.02702,0.44305
