Experiment,Seed,Loss,Conf,Alpha,Beta,N,Y_do,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.0,1.54599,1.01379,0.01441,1.22348,0.8875,0.03366,,0.0071,0.01274,0.6
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.0,1.54868,1.01434,0.01478,1.1151,0.8536,0.02107,,0.00674,0.01235,0.625
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.0,1.55572,1.01224,0.01494,1.11251,0.84757,0.02501,,0.00682,0.01234,0.6
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.0,1.55984,1.01604,0.01547,1.10864,0.84534,0.02571,,0.00682,0.01273,0.65
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.0,1.56367,1.01679,0.01573,1.10547,0.84416,0.02574,,0.00682,0.01303,0.625
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.0,1.55826,1.01189,0.0153,1.10751,0.8437,0.02677,,0.00685,0.0133,0.6
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.0,1.5453,1.00721,0.01485,1.11306,0.84451,0.02836,,0.0069,0.01366,0.6
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.0,1.59095,1.02416,0.01447,1.96003,1.14018,0.08139,,0.0079,0.02895,0.525
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.0,1.55999,1.01776,0.01408,1.76466,1.07806,0.07972,,0.00801,0.03027,0.575
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.0,1.54599,1.01379,0.01441,1.66231,1.04418,0.08222,,0.00806,0.02989,0.6
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.0,1.54868,1.01434,0.01478,1.41188,0.95875,0.07138,,0.00757,0.0279,0.6
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.0,1.55572,1.01224,0.01494,1.44352,0.96947,0.07803,,0.00794,0.02849,0.575
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.0,1.55984,1.01604,0.01547,1.43151,0.96455,0.08028,,0.00798,0.02919,0.55
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.0,1.56367,1.01679,0.01573,1.41161,0.9571,0.08043,,0.00793,0.0294,0.65
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.0,1.55826,1.01189,0.0153,1.41512,0.95764,0.08214,,0.00796,0.02985,0.625
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.0,1.5453,1.00721,0.01485,1.42604,0.96098,0.08566,,0.00798,0.03068,0.575
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.0,1.51383,1.00657,0.00929,1.07356,0.85389,0.02061,,0.00677,0.01412,0.525
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.0,1.48715,1.0033,0.00912,1.06335,0.85185,0.02079,,0.0068,0.01405,0.55
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.0,1.47611,1.00159,0.00954,1.05763,0.85084,0.02012,,0.00677,0.01415,0.6
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.0,1.47556,1.00159,0.00978,1.07304,0.85181,0.03045,,0.00624,0.01449,0.55
