Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.65193,0.94048,0.02766,0.72297,0.69722,0.07623,0.02599,0.00252,0.02352,0.725
1,42,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.64505,0.98,0.03378,14.40166,1.08579,0.05822,0.05459,0.00328,0.01815,0.65
1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.60658,0.9647,0.02818,10.01191,1.01317,0.06254,0.05725,0.0028,0.01895,0.65
1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.51839,0.95502,0.02535,12.31777,1.06646,0.05869,0.0506,0.00282,0.0181,0.575
1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.47928,0.95606,0.02319,22.12434,1.10966,0.01623,0.05299,0.00331,0.02052,0.675
1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.46548,0.95457,0.02249,22.70969,1.11403,0.01667,0.05239,0.0033,0.02101,0.725
1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.56811,0.96542,0.02834,22.58916,1.1072,0.01653,0.04848,0.00326,0.02208,0.6
1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.59238,0.96844,0.03143,22.64771,1.10123,0.01671,0.0455,0.00323,0.02245,0.575
1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.56194,0.9643,0.02892,12.7958,1.1528,0.0942,0.05938,0.00369,0.02822,0.625
1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.54815,0.96284,0.02916,22.64549,1.10004,0.01741,0.04301,0.00311,0.02308,0.55
1,42,mse,MSE,1.0,0.0,50,2.73865,1.13135,0.121,1.87126,0.82813,0.04709,0.08222,0.00341,0.04813,0.65
1,42,mse,MSE,1.0,0.0,100,1.51978,0.99066,0.04613,1.46975,0.76132,0.01914,0.07648,0.00431,0.0248,0.625
1,42,mse,MSE,1.0,0.0,300,1.65163,0.941,0.02878,0.73919,0.71068,0.07632,0.02742,0.00249,0.02444,0.625
1,42,mse,MSE,1.0,0.0,500,1.53836,0.96135,0.03065,22.70646,1.09265,0.01888,0.03432,0.00296,0.02335,0.575
2,43,hsic,HSIC,0.0,1.0,50,5.67418,1.77058,0.11688,28.7723,2.4044,0.32919,0.47593,0.00604,0.11436,0.625
2,43,hsic,HSIC,0.0,1.0,100,3.30286,1.24042,0.04472,30.71112,2.47477,0.34227,0.52391,0.00624,0.12897,0.775
2,43,hsic,HSIC,0.0,1.0,300,3.61601,1.27206,0.10021,30.58208,2.20258,0.20864,0.26097,0.00392,0.14563,0.75
2,43,hsic,HSIC,0.0,1.0,500,4.10617,1.35905,0.12584,30.55031,2.23194,0.25676,0.25685,0.00404,0.13025,0.575
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,2.06488,1.07402,0.05761,1.52521,1.02729,0.12999,0.08091,0.00324,0.01835,0.5
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,1.94576,1.05156,0.05192,1.328,0.97019,0.09872,0.09329,0.00294,0.02679,0.55
