Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
9,50,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.16234,0.90389,0.08957,1.22918,0.92547,0.09629,0.04313,0.00457,0.03428,0.6
9,50,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.23935,0.93988,0.12795,0.92827,0.79675,0.07568,0.03244,0.00377,0.02722,0.55
9,50,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.24861,0.94149,0.13747,0.93275,0.81107,0.08494,0.03074,0.00396,0.02902,0.55
9,50,mse,MSE,1.0,0.0,50,2.95785,1.40984,0.4427,3.90023,1.63,0.29672,0.29588,0.01069,0.10285,0.7
9,50,mse,MSE,1.0,0.0,100,1.25817,0.94265,0.13629,0.97373,0.84052,0.09674,0.03495,0.00428,0.03057,0.55
10,51,hsic,HSIC,0.0,1.0,50,1.10033,0.95222,0.10313,3.34498,1.59683,0.14565,0.16172,0.01893,0.05792,0.5
10,51,hsic,HSIC,0.0,1.0,100,1.26243,0.89656,0.11158,2.57668,1.34462,0.28547,0.30633,0.0045,0.05259,0.6
10,51,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,1.10616,0.93738,0.11303,3.39851,1.6061,0.14231,0.16357,0.01855,0.06173,0.6
10,51,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,1.07367,0.92183,0.14507,3.23839,1.5732,0.14556,0.15879,0.01737,0.07625,0.7
10,51,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,1.01454,0.87103,0.12473,3.18028,1.55751,0.1478,0.15775,0.01763,0.08078,0.8
10,51,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,1.09911,0.91964,0.14762,1.86747,1.1065,0.18652,0.10041,0.00974,0.12894,0.6
10,51,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,1.17702,0.92253,0.14276,1.43387,0.94654,0.18514,0.06365,0.00969,0.06675,0.5
10,51,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,1.22492,0.93154,0.14073,1.41207,0.95836,0.15909,0.06832,0.01058,0.05712,0.6
10,51,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,1.22619,0.93037,0.14257,1.49062,0.99239,0.11672,0.07819,0.01313,0.06365,0.6
10,51,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,1.22968,0.93033,0.14374,1.59038,0.98976,0.13357,0.08808,0.01257,0.06872,0.5
10,51,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,1.23763,0.93067,0.14354,2.25721,1.23545,0.19353,0.10816,0.01,0.08147,0.8
10,51,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.05641,0.82077,0.105,2.5234,1.33196,0.29793,0.29327,0.00455,0.05123,0.6
10,51,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.99525,0.80401,0.10842,1.47741,1.01223,0.13177,0.04768,0.00351,0.04598,0.7
10,51,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.0538,0.82329,0.10546,1.50708,1.03394,0.12345,0.04798,0.00346,0.04531,0.6
10,51,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.01559,0.80969,0.10483,1.47031,1.03801,0.13652,0.04519,0.00331,0.04713,0.7
10,51,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.97704,0.80178,0.10002,0.88353,0.78685,0.06564,0.07987,0.00285,0.03201,0.55
10,51,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.95844,0.79921,0.09681,0.90302,0.78137,0.05659,0.06213,0.00351,0.03043,0.6
10,51,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.95343,0.79796,0.09533,0.93152,0.7953,0.05951,0.06133,0.00381,0.03124,0.55
10,51,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.94787,0.79668,0.09348,0.9362,0.79224,0.06078,0.05597,0.004,0.03075,0.5
10,51,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.95925,0.79856,0.0951,0.94555,0.80554,0.05988,0.05566,0.00404,0.03119,0.55
10,51,mse,MSE,1.0,0.0,50,1.53624,1.00224,0.26828,2.85407,1.46588,0.17495,0.15796,0.01398,0.07875,0.7
10,51,mse,MSE,1.0,0.0,100,0.94909,0.79642,0.09225,0.96493,0.81468,0.06427,0.05584,0.00407,0.03138,0.5
